1,0.070338
2,0.038489
3,0.032769
4,0.169997
5,0.164719
6,0.028661
7,0.063073
8,0.021473
9,0.023364
10,0.792445
11,0.092467
12,0.055339
13,0.016726
14,0.130554
15,0.032748
16,0.125496
17,0.017978
18,0.098469
19,0.066260
20,0.077799
21,0.051098
22,0.020186
23,0.022690
24,0.037041
25,0.064780
26,0.046033
27,0.073098
28,0.021721
29,0.120417
30,0.041888
31,0.061471
32,0.044312
33,0.031774
34,0.041291
35,0.151237
36,0.056295
37,0.123051
38,0.038979
39,0.092816
40,0.043382
41,0.142274
42,0.212853
43,0.062785
44,0.032329
45,0.030467
46,0.014343
47,0.014210
48,0.035188
49,0.063894
50,0.041024
51,0.028885
52,0.006894
53,0.069769
54,0.068429
55,0.091332
56,0.093039
57,0.020353
58,0.213671
59,0.052431
60,0.186741
61,0.004696
62,0.039422
63,0.141376
64,0.030449
65,0.079770
66,0.013601
67,0.056859
68,0.109234
69,0.029838
70,0.426734
71,0.046425
72,0.128995
73,0.014433
74,0.191956
75,0.056550
76,0.028218
77,0.051465
78,0.094075
79,0.026859
80,0.101493
81,0.062364
82,0.038328
83,0.176692
84,0.008161
85,0.039650
86,0.061989
87,0.221572
88,0.075897
89,0.164343
90,0.186503
91,0.126745
92,0.050680
93,0.033345
94,0.050231
95,0.024964
96,0.087895
97,0.023836
98,0.066558
99,0.050378
100,0.149263
101,0.052517
102,0.089036
103,0.028483
104,0.074131
105,0.152951
106,0.192998
107,0.228398
108,0.011836
109,0.027463
110,0.059793
111,0.023715
112,0.132078
113,0.098663
114,0.067859
115,0.127597
116,0.019986
117,0.030928
118,0.139734
119,0.077483
120,0.030460
121,0.032138
122,0.050706
123,0.051317
124,0.062704
125,0.065672
126,0.015092
127,0.005860
128,0.058406
129,0.033271
130,0.092701
131,0.032789
132,0.081011
133,0.025907
134,0.060605
135,0.035885
136,0.011786
137,0.076291
138,0.063407
139,0.025586
140,0.116668
141,0.012378
142,0.033910
143,0.014835
144,0.096625
145,0.100202
146,0.131426
147,0.014417
148,0.126542
149,0.036392
150,0.029192
151,0.023336
152,0.056894
153,0.022517
154,0.035167
155,0.046490
156,0.063531
157,0.088613
158,0.027639
159,0.065284
160,0.072352
161,0.023515
162,0.039415
163,0.073764
164,0.075091
165,0.046324
166,0.069149
167,0.044710
168,0.131355
169,0.096235
170,0.039593
171,0.011537
172,0.021625
173,0.078677
174,0.118680
175,0.062793
176,0.105275
177,0.051544
178,0.028232
179,0.025088
180,0.022052
181,0.224106
182,0.060894
183,0.050633
184,0.015913
185,0.040565
186,0.032748
187,0.042315
188,0.066835
189,0.043748
190,0.068535
191,0.048068
192,0.059550
193,0.030389
194,0.033718
195,0.088367
196,0.063673
197,0.018053
198,0.023331
199,0.047303
200,0.016744
201,0.093084
202,0.011126
203,0.171800
204,0.013466
205,0.010806
206,0.027042
207,0.066055
208,0.028512
209,0.115402
210,0.010585
211,0.192083
212,0.092564
213,0.036388
214,0.041420
215,0.142348
216,0.116558
217,0.011901
218,0.071164
219,0.039894
220,0.015776
221,0.101793
222,0.018687
223,0.041931
224,0.048478
225,0.026892
226,0.119487
227,0.049920
228,0.038654
229,0.057883
230,0.240811
231,0.370217
232,0.021996
233,0.020016
234,0.019453
235,0.018641
236,0.167216
237,0.015974
238,0.012010
239,0.188586
240,0.063653
241,0.052557
242,0.038117
243,0.026324
244,0.023672
245,0.139057
246,0.011541
247,0.083330
248,0.016594
249,0.039489
250,0.112113
251,0.029178
252,0.072217
253,0.040296
254,0.090905
255,0.009109
256,0.057211
257,0.082061
258,0.101414
259,0.030362
260,0.181860
261,0.070098
262,0.067459
263,0.013329
264,0.114267
265,0.050123
266,0.069599
267,0.106666
268,0.101544
269,0.035015
270,0.032043
271,0.015577
272,0.076211
273,0.018973
274,0.026859
275,0.012401
276,0.084393
277,0.019007
278,0.042806
279,0.059549
280,0.116309
281,0.485511
282,0.052872
283,0.061557
284,0.029734
285,0.030897
286,0.091351
287,0.105979
288,0.098476
289,0.043632
290,0.051758
291,0.185842
292,0.012392
293,0.105609
294,0.044365
295,0.010882
296,0.099013
297,0.021284
298,0.033096
299,0.019158
300,0.018809
301,0.087756
302,0.028949
303,0.015660
304,0.019422
305,0.217005
306,0.028168
307,0.006379
308,0.800939
309,0.177894
310,0.102289
311,0.447162
312,0.052921
313,0.200169
314,0.018068
315,0.122829
316,0.104496
317,0.161836
318,0.029418
319,0.018898
320,0.053779
321,0.245269
322,0.056385
323,0.054455
324,0.073296
325,0.108559
326,0.015008
327,0.015530
328,0.023985
329,0.114890
330,0.032965
331,0.121622
332,0.038127
333,0.087538
334,0.030924
335,0.029899
336,0.048457
337,0.122994
338,0.019727
339,0.051512
340,0.128043
341,0.022031
342,0.037235
343,0.067653
344,0.038616
345,0.016272
346,0.022502
347,0.288739
348,0.127370
349,0.062946
350,0.062344
351,0.025882
352,0.052362
353,0.018431
354,0.066307
355,0.041516
356,0.024888
357,0.114140
358,0.015097
359,0.021133
360,0.078926
361,0.079841
362,0.093136
363,0.030770
364,0.085617
365,0.352836
366,0.197451
367,0.127466
368,0.034331
369,0.022696
370,0.093929
371,0.049555
372,0.084389
373,0.036810
374,0.051691
375,0.044606
376,0.008280
377,0.106287
378,0.017880
379,0.052738
380,0.048320
381,0.074732
382,0.020652
383,0.008392
384,0.123585
385,0.019284
386,0.025506
387,0.025274
388,0.088436
389,0.020104
390,0.036055
391,0.020452
392,0.029055
393,0.014417
394,0.158821
395,0.007614
396,0.016081
397,0.020976
398,0.070859
399,0.017920
400,0.078256
401,0.014825
402,0.015881
403,0.040982
404,0.020482
405,0.001307
406,0.022923
407,0.031247
408,0.061488
409,0.112875
410,0.077519
411,0.098608
412,0.032711
413,0.096274
414,0.056591
415,0.029603
416,0.064123
417,0.083635
418,0.102651
419,0.015965
420,0.133173
421,0.013993
422,0.039880
423,0.110483
424,0.016105
425,0.026872
426,0.006927
427,0.010666
428,0.029673
429,0.097555
430,0.043394
431,0.186387
432,0.021901
433,0.080821
434,0.065000
435,0.050943
436,0.086618
437,0.163815
438,0.170702
439,0.027530
440,0.152615
441,0.060474
442,0.079176
443,0.087620
444,0.002245
445,0.089778
446,0.180720
447,0.010594
448,0.224961
449,0.077499
450,0.015831
451,0.029160
452,0.033075
453,0.152943
454,0.105508
455,0.063809
456,0.097223
457,0.050420
458,0.091346
459,0.060560
460,0.056291
461,0.072255
462,0.112437
463,0.029002
464,0.081309
465,0.047256
466,0.028405
467,0.027483
468,0.116563
469,0.015251
470,0.156247
471,0.013499
472,0.038002
473,0.138294
474,0.071609
475,0.128042
476,0.015127
477,0.035094
478,0.030770
479,0.015939
480,0.015411
481,0.050708
482,0.005236
483,0.020232
484,0.062095
485,0.024500
486,0.130832
487,0.011912
488,0.039923
489,0.039378
490,0.010104
491,0.019272
492,0.058783
493,0.027196
494,0.035049
495,0.040986
496,0.047395
497,0.033505
498,0.093777
499,0.167059
500,0.038077
501,0.115449
502,0.054863
503,0.099372
504,0.062058
505,0.038991
506,0.009979
507,0.031933
508,0.018306
509,0.028863
510,0.040957
511,0.072688
512,0.035082
513,0.040844
514,0.030704
515,0.069668
516,0.262943
517,0.026211
518,0.021494
519,0.025867
520,0.072178
521,0.023166
522,0.030790
523,0.093473
524,0.038678
525,0.035725
526,0.050501
527,0.091557
528,0.039846
529,0.013744
530,0.083270
531,0.031092
532,0.007156
533,0.059123
534,0.008247
535,0.075337
536,0.034875
537,0.012417
538,0.064541
539,0.023825
540,0.016394
541,0.039747
542,0.034206
543,0.019219
544,0.150720
545,0.141688
546,0.012363
547,0.157958
548,0.021946
549,0.010586
550,0.204879
551,0.103584
552,0.009595
553,0.063643
554,0.044238
555,0.027663
556,0.102814
557,0.190171
558,0.087112
559,0.083916
560,0.013972
561,0.018913
562,0.048189
563,0.125508
564,0.030148
565,0.179696
566,0.022349
567,0.018315
568,0.021681
569,0.267433
570,0.013136
571,0.222704
572,0.101380
573,0.092425
574,0.108618
575,0.035998
576,0.037857
577,0.025082
578,0.069985
579,0.224508
580,0.038486
581,0.092290
582,0.036779
583,0.019744
584,0.105230
585,0.103119
586,0.012192
587,0.028442
588,0.077396
589,0.071565
590,0.033965
591,0.082470
592,0.121111
593,0.043590
594,0.011400
595,0.102046
596,0.009124
597,0.093975
598,0.017350
599,0.050308
600,0.020032
601,0.029198
602,0.064238
603,0.041389
604,0.059444
605,0.113247
606,0.069886
607,0.019110
608,0.023823
609,0.092292
610,0.021982
611,0.095078
612,0.025640
613,0.042712
614,0.064930
615,0.023491
616,0.014410
617,0.037669
618,0.059213
619,0.035844
620,0.084643
621,0.036036
622,0.043324
623,0.024390
624,0.021967
625,0.050547
626,0.342301
627,0.147932
628,0.075968
629,0.028392
630,0.166246
631,0.016295
632,0.077733
633,0.017900
634,0.040596
635,0.065483
636,0.007144
637,0.029985
638,0.034543
639,0.031413
640,0.024369
641,0.028401
642,0.077257
643,0.117644
644,0.080535
645,0.096410
646,0.064448
647,0.015991
648,0.047759
649,0.013952
650,0.021659
651,0.280302
652,0.061141
653,0.123821
654,0.356004
655,0.057119
656,0.023981
657,0.027449
658,0.031178
659,0.124920
660,0.143127
661,0.053502
662,0.142443
663,0.132541
664,0.147126
665,0.129566
666,0.020479
667,0.138388
668,0.066805
669,0.045882
670,0.017684
671,0.022818
672,0.058882
673,0.028615
674,0.033750
675,0.084488
676,0.074063
677,0.030929
678,0.017556
679,0.050710
680,0.081575
681,0.117221
682,0.071870
683,0.032545
684,0.019170
685,0.063409
686,0.015291
687,0.018028
688,0.008935
689,0.121998
690,0.023118
691,0.020279
692,0.069589
693,0.025439
694,0.039582
695,0.015031
696,0.039560
697,0.005774
698,0.047204
699,0.123428
700,0.023429
701,0.012647
702,0.059031
703,0.131249
704,0.792445
705,0.054792
706,0.020997
707,0.083881
708,0.026589
709,0.018188
710,0.026399
711,0.040005
712,0.080756
713,0.047165
714,0.033999
715,0.040852
716,0.012173
717,0.024797
718,0.164910
719,0.020834
720,0.012947
721,0.020572
722,0.159191
723,0.058271
724,0.105372
725,0.165345
726,0.035047
727,0.079824
728,0.024513
729,0.037304
730,0.255866
731,0.042041
732,0.038819
733,0.014523
734,0.046468
735,0.037135
736,0.011610
737,0.082127
738,0.071918
739,0.055871
740,0.024544
741,0.128023
742,0.062396
743,0.051922
744,0.025006
745,0.030732
746,0.143602
747,0.023697
748,0.043417
749,0.057382
750,0.048778
751,0.084916
752,0.015256
753,0.010488
754,0.017235
755,0.116713
756,0.042888
757,0.012298
758,0.022794
759,0.048873
760,0.045869
761,0.020665
762,0.052096
763,0.008212
764,0.037910
765,0.019984
766,0.087491
767,0.024615
768,0.039210
769,0.017977
770,0.061621
771,0.023101
772,0.139701
773,0.073506
774,0.050449
775,0.096704
776,0.106671
777,0.110043
778,0.040801
779,0.050833
780,0.272232
781,0.011071
782,0.081423
783,0.048093
784,0.030662
785,0.055357
786,0.128937
787,0.045120
788,0.108048
789,0.011343
790,0.132068
791,0.079421
792,0.220830
793,0.190665
794,0.078637
795,0.069972
796,0.018068
797,0.193230
798,0.016367
799,0.031192
800,0.135761
801,0.015198
802,0.072338
803,0.151636
804,0.069433
805,0.099043
806,0.025268
807,0.020928
808,0.239005
809,0.073269
810,0.039228
811,0.076183
812,0.011077
813,0.091735
814,0.085281
815,0.087938
816,0.104773
817,0.015425
818,0.035846
819,0.034290
820,0.039164
821,0.119682
822,0.020451
823,0.024949
824,0.170888
825,0.042853
826,0.021772
827,0.022499
828,0.018914
829,0.040556
830,0.099216
831,0.078994
832,0.147398
833,0.257573
834,0.030439
835,0.157796
836,0.111843
837,0.140013
838,0.140762
839,0.095938
840,0.137557
841,0.034503
842,0.050272
843,0.090384
844,0.102735
845,0.006613
846,0.705733
847,0.033370
848,0.014688
849,0.149832
850,0.042283
851,0.013476
852,0.005965
853,0.089187
854,0.158110
855,0.009887
856,0.063970
857,0.116786
858,0.039087
859,0.022800
860,0.025155
861,0.176281
862,0.023871
863,0.060063
864,0.054760
865,0.042405
866,0.035628
867,0.019901
868,0.081212
869,0.064509
870,0.012158
871,0.019334
872,0.071706
873,0.032230
874,0.008533
875,0.011536
876,0.127930
877,0.030608
878,0.079095
879,0.014000
880,0.073251
881,0.093616
882,0.159971
883,0.157173
884,0.027840
885,0.011559
886,0.114451
887,0.088792
888,0.021423
889,0.013551
890,0.049230
891,0.012604
892,0.056990
893,0.312445
894,0.218659
895,0.043247
896,0.126169
897,0.049460
898,0.017388
899,0.058281
900,0.015224
901,0.186455
902,0.106496
903,0.039446
904,0.025842
905,0.024506
906,0.057943
907,0.167912
908,0.007603
909,0.068003
910,0.028139
911,0.006257
912,0.060041
913,0.015042
914,0.081354
915,0.095779
916,0.222167
917,0.210890
918,0.033321
919,0.031395
920,0.015770
921,0.054648
922,0.135653
923,0.050230
924,0.027797
925,0.051766
926,0.277826
927,0.146511
928,0.065634
929,0.027573
930,0.193280
931,0.086388
932,0.107534
933,0.204719
934,0.032122
935,0.014205
936,0.011052
937,0.031456
938,0.089093
939,0.055336
940,0.008188
941,0.107668
942,0.016569
943,0.113603
944,0.088574
945,0.046987
946,0.121174
947,0.056278
948,0.090505
949,0.116625
950,0.058934
951,0.017112
952,0.243452
953,0.049328
954,0.017959
955,0.052947
956,0.043222
957,0.081765
958,0.027141
959,0.036152
960,0.016890
961,0.029942
962,0.040400
963,0.015989
964,0.093985
965,0.051500
966,0.073863
967,0.107510
968,0.026808
969,0.273576
970,0.048789
971,0.018047
972,0.223347
973,0.065982
974,0.059940
975,0.027984
976,0.003717
977,0.090220
978,0.024778
979,0.144207
980,0.665733
981,0.012156
982,0.024511
983,0.029231
984,0.014084
985,0.149090
986,0.172877
987,0.033029
988,0.039386
989,0.079356
990,0.105555
991,0.038116
992,0.028637
993,0.052181
994,0.046525
995,0.012662
996,0.024883
997,0.014848
998,0.156035
999,0.043278
1000,0.024373
1001,0.012537
1002,0.086614
1003,0.097393
1004,0.035400
1005,0.048085
1006,0.062231
1007,0.057822
1008,0.021024
1009,0.085683
1010,0.035550
1011,0.020329
1012,0.060141
1013,0.037364
1014,0.126974
1015,0.029688
1016,0.099452
1017,0.009090
1018,0.003270
1019,0.039164
1020,0.011172
1021,0.036331
1022,0.101814
1023,0.141296
1024,0.006447
1025,0.024661
1026,0.038314
1027,0.107404
1028,0.162114
1029,0.017412
1030,0.032935
1031,0.067098
1032,0.118104
1033,0.016586
1034,0.018429
1035,0.016721
1036,0.089257
1037,0.052228
1038,0.032209
1039,0.016303
1040,0.013575
1041,0.031658
1042,0.105980
1043,0.137300
1044,0.056224
1045,0.121249
1046,0.078641
1047,0.099610
1048,0.017606
1049,0.113268
1050,0.041586
1051,0.030903
1052,0.148592
1053,0.113851
1054,0.034193
1055,0.116175
1056,0.017636
1057,0.031526
1058,0.223746
1059,0.130653
1060,0.129842
1061,0.005794
1062,0.043894
1063,0.017280
1064,0.056110
1065,0.042685
1066,0.032619
1067,0.051293
1068,0.019055
1069,0.083882
1070,0.023614
1071,0.117398
1072,0.052982
1073,0.025940
1074,0.106540
1075,0.024380
1076,0.137730
1077,0.035470
1078,0.035470
1079,0.313743
1080,0.025014
1081,0.026685
1082,0.063920
1083,0.048281
1084,0.053829
1085,0.092400
1086,0.027276
1087,0.028859
1088,0.134841
1089,0.031895
1090,0.018782
1091,0.064889
1092,0.029426
1093,0.087723
1094,0.037819
1095,0.123914
1096,0.081327
1097,0.017825
1098,0.066023
1099,0.085621
1100,0.027623
1101,0.080283
1102,0.058987
1103,0.054148
1104,0.022421
1105,0.111602
1106,0.045662
1107,0.188580
1108,0.113538
1109,0.064010
1110,0.045674
1111,0.046602
1112,0.064260
1113,0.061241
1114,0.037970
1115,0.039103
1116,0.154871
1117,0.037147
1118,0.049946
1119,0.144255
1120,0.045098
1121,0.044876
1122,0.028320
1123,0.202693
1124,0.109502
1125,0.009515
1126,0.131084
1127,0.031078
1128,0.107487
1129,0.095974
1130,0.040371
1131,0.063758
1132,0.783687
1133,0.000000
1134,0.103621
1135,0.018448
1136,0.032158
1137,0.023487
1138,0.082278
1139,0.021982
1140,0.068512
1141,0.235222
1142,0.061776
1143,0.215793
1144,0.167816
1145,0.105450
1146,0.074093
1147,0.054356
1148,0.027103
1149,0.022236
1150,0.045498
1151,0.051814
1152,0.027145
1153,0.027200
1154,0.032370
1155,0.088659
1156,0.073858
1157,0.048005
1158,0.035018
1159,0.067914
1160,0.071835
1161,0.163359
1162,0.127001
1163,0.068316
1164,0.019255
1165,0.021917
1166,0.086610
1167,0.809169
1168,0.051932
1169,0.029747
1170,0.145119
1171,0.314524
1172,0.086926
1173,0.042338
1174,0.098601
1175,0.020557
1176,0.022031
1177,0.752374
1178,0.042482
1179,0.009757
1180,0.143900
1181,0.086586
1182,0.059181
1183,0.061312
1184,0.081550
1185,0.086289
1186,0.135679
1187,0.033853
1188,0.278964
1189,0.066894
1190,0.023018
1191,0.036192
1192,0.039568
1193,0.262624
1194,0.025187
1195,0.120371
1196,0.009368
1197,0.034553
1198,0.033526
1199,0.075275
1200,0.029082
1201,0.028316
1202,0.036069
1203,0.022750
1204,0.023384
1205,0.086231
1206,0.030458
1207,0.336178
1208,0.049787
1209,0.084176
1210,0.051985
1211,0.035237
1212,0.121118
1213,0.021242
1214,0.011785
1215,0.389265
1216,0.033607
1217,0.085822
1218,0.016730
1219,0.012484
1220,0.022144
1221,0.097418
1222,0.025344
1223,0.153115
1224,0.012753
1225,0.102996
1226,0.021422
1227,0.020717
1228,0.045021
1229,0.145855
1230,0.484604
1231,0.018599
1232,0.200409
1233,0.045178
1234,0.894991
1235,0.278862
1236,0.026169
1237,0.073720
1238,0.344468
1239,0.127629
1240,0.132071
1241,0.013433
1242,0.043143
1243,0.067306
1244,0.059148
1245,0.123023
1246,0.214674
1247,0.085013
1248,0.012418
1249,0.100181
1250,0.030673
1251,0.286982
1252,0.031406
1253,0.024797
1254,0.155049
1255,0.043095
1256,0.111856
1257,0.035587
1258,0.099049
1259,0.058939
1260,0.091068
1261,0.083559
1262,0.027721
1263,0.056600
1264,0.020303
1265,0.012641
1266,0.109799
1267,0.017118
1268,0.065151
1269,0.027377
1270,0.032422
1271,0.007486
1272,0.107901
1273,0.065471
1274,0.108496
1275,0.343632
1276,0.016081
1277,0.083108
1278,0.209068
1279,0.195956
1280,0.016763
1281,0.198202
1282,0.007478
1283,0.049734
1284,0.086888
1285,0.016608
1286,0.007730
1287,0.017997
1288,0.052761
1289,0.024751
1290,0.050912
1291,0.053895
1292,0.120695
1293,0.033331
1294,0.573708
1295,0.015720
1296,0.023740
1297,0.023645
1298,0.001720
1299,0.018152
1300,0.193949
1301,0.013632
1302,0.051850
1303,0.275390
1304,0.163854
1305,0.043718
1306,0.012531
1307,0.044633
1308,0.033202
1309,0.072642
1310,0.037915
1311,0.024596
1312,0.011707
1313,0.051595
1314,0.158815
1315,0.024427
1316,0.030297
1317,0.183137
1318,0.063144
1319,0.028857
1320,0.077575
1321,0.015919
1322,0.078924
1323,0.046863
1324,0.117083
1325,0.064369
1326,0.026750
1327,0.047154
1328,0.038572
1329,0.010560
1330,0.014153
1331,0.123723
1332,0.015633
1333,0.075223
1334,0.050163
1335,0.063465
1336,0.149842
1337,0.043037
1338,0.184839
1339,0.090961
1340,0.092395
1341,0.021872
1342,0.012728
1343,0.053808
1344,0.064512
1345,0.082161
1346,0.062124
1347,0.063620
1348,0.176768
1349,0.077079
1350,0.057548
1351,0.079184
1352,0.056040
1353,0.013105
1354,0.060386
1355,0.004643
1356,0.063920
1357,0.152994
1358,0.044478
1359,0.064439
1360,0.008378
1361,0.037985
1362,0.011079
1363,0.015218
1364,0.056669
1365,0.062385
1366,0.066357
1367,0.008559
1368,0.088134
1369,0.064514
1370,0.013215
1371,0.032761
1372,0.135803
1373,0.033806
1374,0.093806
1375,0.040288
1376,0.054016
1377,0.012970
1378,0.046140
1379,0.007547
1380,0.012276
1381,0.032301
1382,0.188471
1383,0.017793
1384,0.036549
1385,0.025686
1386,0.037802
1387,0.037518
1388,0.049710
1389,0.056105
1390,0.021295
1391,0.044783
1392,0.148331
1393,0.129391
1394,0.072596
1395,0.036022
1396,0.049483
1397,0.050578
1398,0.042189
1399,0.070396
1400,0.108966
1401,0.069380
1402,0.047490
1403,0.088532
1404,0.095868
1405,0.096785
1406,0.063065
1407,0.230007
1408,0.044210
1409,0.061751
1410,0.040736
1411,0.116205
1412,0.017670
1413,0.065011
1414,0.117984
1415,0.024692
1416,0.105430
1417,0.023331
1418,0.019714
1419,0.108550
1420,0.084334
1421,0.012427
1422,0.083710
1423,0.010013
1424,0.035538
1425,0.017103
1426,0.041094
1427,0.061755
1428,0.056096
1429,0.044949
1430,0.038217
1431,0.060050
1432,0.045694
1433,0.076090
1434,0.008405
1435,0.069530
1436,0.410968
1437,0.096990
1438,0.016497
1439,0.051688
1440,0.279960
1441,0.026470
1442,0.050849
1443,0.014216
1444,0.027251
1445,0.031961
1446,0.148375
1447,0.083095
1448,0.040222
1449,0.012198
1450,0.028859
1451,0.117674
1452,0.094215
1453,0.039651
1454,0.037295
1455,0.017883
1456,0.021572
1457,0.075511
1458,0.023828
1459,0.041523
1460,0.071572
1461,0.014861
1462,0.149745
1463,0.104444
1464,0.038031
1465,0.090316
1466,0.012559
1467,0.235084
1468,0.011915
1469,0.036636
1470,0.045434
1471,0.321749
1472,0.031847
1473,0.042383
1474,0.014978
1475,0.034525
1476,0.162989
1477,0.067749
1478,0.021857
1479,0.062788
1480,0.027312
1481,0.035436
1482,0.039763
1483,0.013183
1484,0.021932
1485,0.472041
1486,0.360199
1487,0.067368
1488,0.025635
1489,0.062998
1490,0.082315
1491,0.047459
1492,0.095467
1493,0.036691
1494,0.079974
1495,0.016083
1496,0.048849
1497,0.052186
1498,0.104869
1499,0.193153
1500,0.011903
1501,0.124185
1502,0.151905
1503,0.066768
1504,0.175018
1505,0.030936
1506,0.012712
1507,0.044596
1508,0.074320
1509,0.160475
1510,0.033810
1511,0.018943
1512,0.048968
1513,0.076162
1514,0.022947
1515,0.027621
1516,0.029624
1517,0.237765
1518,0.082431
1519,0.074214
1520,0.028873
1521,0.025056
1522,0.113280
1523,0.036360
1524,0.021362
1525,0.062070
1526,0.134567
1527,0.109696
1528,0.038749
1529,0.008834
1530,0.154324
1531,0.026078
1532,0.074695
1533,0.218863
1534,0.070136
1535,0.038098
1536,0.151322
1537,0.054318
1538,0.043734
1539,0.034039
1540,0.015865
1541,0.052312
1542,0.025240
1543,0.053573
1544,0.053704
1545,0.016704
1546,0.030550
1547,0.141591
1548,0.079051
1549,0.045803
1550,0.071212
1551,0.092835
1552,0.141432
1553,0.199260
1554,0.031721
1555,0.091613
1556,0.088414
1557,0.030309
1558,0.269853
1559,0.184807
1560,0.051624
1561,0.033172
1562,0.020537
1563,0.063053
1564,0.054909
1565,0.036688
1566,0.050293
1567,0.005438
1568,0.033984
1569,0.032378
1570,0.139834
1571,0.029265
1572,0.022204
1573,0.041075
1574,0.022724
1575,0.029367
1576,0.017915
1577,0.018741
1578,0.104451
1579,0.069214
1580,0.030140
1581,0.008331
1582,0.072222
1583,0.011337
1584,0.033714
1585,0.082593
1586,0.218524
1587,0.175344
1588,0.168676
1589,0.056526
1590,0.017376
1591,0.054235
1592,0.028089
1593,0.021327
1594,0.134650
1595,0.048523
1596,0.074137
1597,0.025532
1598,0.052977
1599,0.088282
1600,0.025993
1601,0.031128
1602,0.019292
1603,0.037090
1604,0.080131
1605,0.075462
1606,0.052894
1607,0.041737
1608,0.059516
1609,0.129219
1610,0.049084
1611,0.026951
1612,0.132324
1613,0.021481
1614,0.051255
1615,0.030482
1616,0.078324
1617,0.032995
1618,0.024091
1619,0.063585
1620,0.103131
1621,0.042507
1622,0.015378
1623,0.347136
1624,0.039353
1625,0.013509
1626,0.034246
1627,0.040413
1628,0.032898
1629,0.099880
1630,0.021202
1631,0.034912
1632,0.228818
1633,0.088036
1634,0.022225
1635,0.039203
1636,0.219300
1637,0.044270
1638,0.063371
1639,0.020965
1640,0.045073
1641,0.039735
1642,0.008257
1643,0.068957
1644,0.094610
1645,0.063343
1646,0.032148
1647,0.786473
1648,0.013000
1649,0.071237
1650,0.110854
1651,0.397223
1652,0.022478
1653,0.043583
1654,0.031522
1655,0.013348
1656,0.017049
1657,0.017300
1658,0.042930
1659,0.086819
1660,0.217880
1661,0.075227
1662,0.046258
1663,0.033826
1664,0.146845
1665,0.180560
1666,0.095443
1667,0.090871
1668,0.240049
1669,0.019045
1670,0.023386
1671,0.026458
1672,0.101938
1673,0.019158
1674,0.203975
1675,0.033817
1676,0.105220
1677,0.016161
1678,0.269963
1679,0.060337
1680,0.012822
1681,0.280173
1682,0.256255
1683,0.157084
1684,0.049594
1685,0.013639
1686,0.038241
1687,0.040567
1688,0.099450
1689,0.214291
1690,0.111260
1691,0.074396
1692,0.032405
1693,0.069345
1694,0.062791
1695,0.007714
1696,0.114756
1697,0.018577
1698,0.060622
1699,0.060911
1700,0.085151
1701,0.035624
1702,0.096621
1703,0.015091
1704,0.079642
1705,0.009779
